id,name,type,cuisine,phone,website,capacity,stars,meta_name_com,meta_code_com,meta_name_dep,meta_code_dep,meta_geo_point
92810,Le Bistrot de la Gare,bar,,,,,,Rosporden,29241,Finistère,29,"47.9602263194266, -3.83210785261312"
92814,Tartapain,restaurant,,,,,,Lamballe-Armor,22093,Côtes-d'Armor,22,"48.4668294692431, -2.50771811706429"
92823,La Bohème,bar,,,,,,Concarneau,29039,Finistère,29,"47.8692632239786, -3.88415536418808"
92824,Mandoo,restaurant,japanese,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1059838437576, -1.6782877267195"
92863,PMU,bar,,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7448524198238, -3.4722050235965"
92864,Les P'tites Recettes,restaurant,french,,,,,Brest,29019,Finistère,29,"48.3870596511121, -4.48643274195032"
92869,Mimo Tacos,fast_food,sandwich,,,,,Quimper,29232,Finistère,29,"47.9963145197211, -4.10676924092604"
92932,Désordre,restaurant,,+33298209356,https://www.facebook.com/profile.php?id=61551246540006,,,Brest,29019,Finistère,29,"48.3899097496482, -4.49112543426105"
92987,Troquet Les Voyageurs,bar,,+33 2 98 73 88 56,,,,Pleyben,29162,Finistère,29,"48.2254317474933, -3.96904367531107"
92993,Les Pêcheurs,restaurant,regional,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1054795884627, -1.67259004421828"
93087,Los Amigos,bar,,,,,,Concarneau,29039,Finistère,29,"47.8705474991829, -3.91914226622464"
93116,Alé,restaurant,,+33 6 46 84 80 70,https://ale-brest.eatbu.com/?lang=fr,,,Brest,29019,Finistère,29,"48.3901255836549, -4.49070122614145"
93124,Thao Mi,restaurant,asian,,https://thaomirestaurant.fr/,,,Pontivy,56178,Morbihan,56,"48.0652458664966, -2.9659091543503"
93153,La Boule d'Or,bar,,,,,,Lannilis,29117,Finistère,29,"48.560911470862, -4.51142145842442"
93177,Crêperie Billig Breizh,restaurant,regional,,,,,Vannes,56260,Morbihan,56,"47.6525610197299, -2.75934746037993"
93233,Avel zo,restaurant,regional,+33296350302,http://www.creperie-avelzo.com,,,Plestin-les-Grèves,22194,Côtes-d'Armor,22,"48.6550543250979, -3.63123897964013"
93237,Le Macareux,bar,,,,,,Plestin-les-Grèves,22194,Côtes-d'Armor,22,"48.6614320314036, -3.63103244954595"
93295,ELFIDA,restaurant,kebab,,,,,Audierne,29003,Finistère,29,"48.0238789950404, -4.54006015845448"
93314,Le Trappic Coat,fast_food,pizza,+33 2 98 43 18 90,,,,Plougastel-Daoulas,29189,Finistère,29,"48.3661835992491, -4.37360763136906"
93368,Nutri-food,fast_food,,,,,,Saint-Jacques-de-la-Lande,35281,Ille-et-Vilaine,35,"48.0937448402007, -1.70529648185843"
93373,Gaël & Valérie,cafe,,+33 2 97 69 76 61,https://patisseriegael.com/,,,Vannes,56260,Morbihan,56,"47.660086124761, -2.78504771661443"
93406,Poutinebros,restaurant,poutine,+33 9 54 27 45 51,https://www.poutinebros.com/,,,Rennes,35238,Ille-et-Vilaine,35,"48.1138142177023, -1.68093431264654"
93414,Le Carroir,bar,,,,,,Saint-Aubin-du-Cormier,35253,Ille-et-Vilaine,35,"48.2603111935312, -1.39783042000016"
93418,Le Truc Much,cafe,,,,,,Pluvigner,56177,Morbihan,56,"47.8023531731535, -3.07608994211839"
93426,L'embuscade,pub,,,,,,Guichen,35126,Ille-et-Vilaine,35,"47.9671780184616, -1.79455880533348"
93438,Ty Boulouarn,restaurant,,,,,,Plounéour-Ménez,29202,Finistère,29,"48.4401150865437, -3.88482306659489"
93473,Crêperie La Sarrasine,restaurant,,,,,,La Roche-Bernard,56195,Morbihan,56,"47.5184297818338, -2.30185547381859"
93528,Allo Pizza,restaurant,pizza,+33 2 98 46 32 78; +33 2 98 44 07 33,,,,Brest,29019,Finistère,29,"48.3958218412326, -4.47724751717666"
93529,Afro Bento,restaurant,,,,,,Brest,29019,Finistère,29,"48.3957422969715, -4.47775872945121"
93560,L'Inattendu,restaurant,,,,,,La Richardais,35241,Ille-et-Vilaine,35,"48.6158455422519, -2.05723491029858"
93568,Basilic & Co,restaurant,pizza,,https://basilic-and-co.com/restaurant-pizzeria-rennes-republique,,,Rennes,35238,Ille-et-Vilaine,35,"48.1096549497095, -1.67766394548534"
93569,Richard and Jack's,fast_food,burger,+33987378657,,,,Lannion,22113,Côtes-d'Armor,22,"48.7342920600155, -3.44724472177415"
93570,La Tournette,restaurant,crepe,+33 2 99 14 71 58,,,,Le Rheu,35240,Ille-et-Vilaine,35,"48.0939101313313, -1.77521412718028"
93587,Le Bretagne,restaurant,,,http://www.restaurant-saintjacut.com/,,,Saint-Jacut-de-la-Mer,22302,Côtes-d'Armor,22,"48.5959108619343, -2.1899531269577"
93603,Le kreiz Kastell,restaurant,,+33 2 98 69 15 83,https://www.kreiz-kastell-creperie-restaurant.fr/,,,Saint-Pol-de-Léon,29259,Finistère,29,"48.6838167420188, -3.98762434298999"
93649,Satollo,restaurant,,,,,,La Chapelle-des-Fougeretz,35059,Ille-et-Vilaine,35,"48.1780940273116, -1.73395806448411"
93740,Le Why not,bar,,+33 2 98 83 61 98,,,,Ploudaniel,29179,Finistère,29,"48.5368305983207, -4.31118944245458"
93749,L'Hermine,restaurant,crepe,+33298881091,,,,Morlaix,29151,Finistère,29,"48.578464768669, -3.82771347223633"
93815,Le Narval,restaurant,fish,,,,,Cancale,35049,Ille-et-Vilaine,35,"48.6710356807837, -1.8549933330429"
93817,Le Troquet,restaurant,,,,,,Cancale,35049,Ille-et-Vilaine,35,"48.6710640954355, -1.85491144184888"
93822,L'Express Bar,cafe,,+33 2 97 64 10 72,,,,Lorient,56121,Morbihan,56,"47.7539303317868, -3.36732537049048"
93832,Bar-Restaurant Ode Vras,restaurant,"pizza,burger,steak_house",+33 2 98 61 65 17,https://www.campingodevras.fr/,,,Plounévez-Lochrist,29206,Finistère,29,"48.6473273838384, -4.23225152821351"
93850,Le Cabestan,bar,,,,,,Ploubazlanec,22210,Côtes-d'Armor,22,"48.8020196816762, -3.01967864411321"
93870,Au Vieux Trussac,bar,,,,,,Vannes,56260,Morbihan,56,"47.6470924984614, -2.7633828438438"
93899,L'embuscade,bar,,,,,,Kermoroc'h,22091,Côtes-d'Armor,22,"48.6226267533763, -3.20667521587694"
93973,Le P'tit Mic,bar,french,+33 2 22 14 43 57,http://leptimic.com,,,Saint-Georges-de-Reintembault,35271,Ille-et-Vilaine,35,"48.5088528951749, -1.24262850244938"
93979,Le Bistrot du Marché,restaurant,french,+33 2 96391152,,,,Dinan,22050,Côtes-d'Armor,22,"48.4530658813181, -2.04438872167583"
93999,La Gourmandine,restaurant,pizza,,,,,Carnac,56034,Morbihan,56,"47.5837543956737, -3.08026530336525"
94001,La Potion Magique,restaurant,"crepe,pancake",+33 2 97 52 63 46,,,,Carnac,56034,Morbihan,56,"47.5837809663068, -3.0800890319415"
94004,La Mars,bar,,,,,,Pont-l'Abbé,29220,Finistère,29,"47.8660729878117, -4.22041024596223"
94008,L'Atelier du 84,restaurant,burger,,,,,Saint-Renan,29260,Finistère,29,"48.4337537249492, -4.62210013124104"
94013,Jack & Jess,restaurant,burger,+33 2 99 17 65 73,https://www.jackandjess35.com/,,,Fougères,35115,Ille-et-Vilaine,35,"48.3528433812533, -1.19625981409351"
94155,Galettes de la Roche aux Fées,fast_food,regional,,,,,Chanteloup,35054,Ille-et-Vilaine,35,"47.9672153179307, -1.61572478233722"
94160,Subway,fast_food,sandwich,+33 2 23 52 55 18,https://restaurants.subway.com/france/saint-malo/61-rue-nicolas-bouvier,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6471555548233, -2.00508245729588"
94213,Menus Services,restaurant,,,,,,Vannes,56260,Morbihan,56,"47.6671588584779, -2.7347067605256"
94214,Georges 3,bar,,+33 2 21 07 40 04,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1118340768966, -1.67690546706714"
94249,Chez Manu,restaurant,,,,,,Lancieux,22094,Côtes-d'Armor,22,"48.6092992758734, -2.15060646180444"
94259,Gouëdic Kebab,fast_food,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5109652185936, -2.75703765932241"
94261,EXTRA Kebab,fast_food,,,,,,Brest,29019,Finistère,29,"48.3915473220712, -4.48772732689548"
94269,Bar des Sport,bar,,,,,,Moustoir-Ac,56141,Morbihan,56,"47.855197133168, -2.8354262236295"
94277,La Table du Béchet,restaurant,,,,,,Saint-Briac-sur-Mer,35256,Ille-et-Vilaine,35,"48.6250351256152, -2.13671764824593"
94314,leclerc,fast_food,,,,,,Lécousse,35150,Ille-et-Vilaine,35,"48.3504703806459, -1.22703715671827"
94316,Le Bio Restau,restaurant,,,,,,Quimper,29232,Finistère,29,"47.9969085451991, -4.10061684017765"
94422,Les Chanceux,restaurant,,,,,,Brest,29019,Finistère,29,"48.3870882334019, -4.49197812527089"
94424,Chez tonton,fast_food,kebab,,,,,Malestroit,56124,Morbihan,56,"47.8098923597819, -2.38202494109297"
94458,Feniciia,restaurant,lebanese,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1214691584135, -1.70923295886482"
94483,Le Baratin,restaurant,crepe,,,,,Saint-Lunaire,35287,Ille-et-Vilaine,35,"48.6319316717273, -2.08520900922599"
94488,Ty-Plad Le bar de l'océan,bar,,,,,,Pouldreuzic,29225,Finistère,29,"47.9388880894226, -4.40005236824342"
94502,Chez Mouscoul,bar,,,,,,Penmarch,29158,Finistère,29,"47.8180352474917, -4.37776891054146"
94504,Marin Boël,restaurant,french,+33 2 99 42 25 69,https://www.domaineduboel.fr/,,,Guichen,35126,Ille-et-Vilaine,35,"47.9917374490711, -1.75652434860854"
94551,L'Éprouvette,cafe,,+33 9 54 51 50 03,https://leprouvette.com/,,,Saint-André-des-Eaux,22274,Côtes-d'Armor,22,"48.3719581438025, -2.0080216554627"
94570,Bar Restaurant Glacier La Frégate,restaurant,,,,,,Douarnenez,29046,Finistère,29,"48.1012026385494, -4.35073475871303"
94574,L'Entrepotes,restaurant,,,,,,Guer,56075,Morbihan,56,"47.9053264462017, -2.12287015747009"
94588,Tempête,restaurant,"french,japanese",,,,,Quiberon,56186,Morbihan,56,"47.4783198605776, -3.12588121299711"
94594,Le Cerisier,restaurant,french,,,,,Noyal-Pontivy,56151,Morbihan,56,"48.0781974994613, -2.91643606051602"
94606,O Délices de So,restaurant,crepe,,,,,Ploërmel,56165,Morbihan,56,"47.8795784969382, -2.35845150896972"
94622,Glacier du Moulin,ice_cream,,,,,,Pont-Aven,29217,Finistère,29,"47.8534640908678, -3.74791272488258"
94623,Le Trappic Coat,pub,,+33 2 98 43 18 90,,,,Plougastel-Daoulas,29189,Finistère,29,"48.3662640655196, -4.37363244180244"
94633,Chez Manu,restaurant,italian_pizza,+33 2 97 65 18 39,http://Manu-pizza.fr,,,Languidic,56101,Morbihan,56,"47.8329809826256, -3.15747151641068"
94635,Uncle Breizh,restaurant,french,+33 6 30 87 37 88,https://unclebreizh.fr/,,,Languidic,56101,Morbihan,56,"47.8334695637616, -3.15820996208026"
94671,Pie Noir café,restaurant,"regional,sandwich,french,traditional",+33 2 97 41 85 68,https://www.tomederhuys.fr/,,,Sarzeau,56240,Morbihan,56,"47.5154053397117, -2.71895180004452"
94705,Bar du Veryac'h chez Mémé Germaine,pub,crepe,,,,,Camaret-sur-Mer,29022,Finistère,29,"48.2622207587122, -4.61401243286892"
94718,Le Divalo,bar,,,,,,Landéda,29101,Finistère,29,"48.5870896210319, -4.57178091773456"
94719,Le Moulin du Chat,restaurant,crepe,,,,,Crozon,29042,Finistère,29,"48.2849475548301, -4.50975794572661"
94723,L'Auberge de la Mer,restaurant,regional,+33 9 81 79 28 66,https://www.facebook.com/aubergedekerfany/,,,Moëlan-sur-Mer,29150,Finistère,29,"47.8013141370559, -3.71992916879053"
94726,McDonald's,fast_food,burger,+33 2 99 23 54 27,https://www.mcdonalds.fr/restaurants/mcdonalds-liffre/1149,,,Liffré,35152,Ille-et-Vilaine,35,"48.2237546550812, -1.5001677755519"
94760,Chez Cocotte,restaurant,french,,,,,Quimper,29232,Finistère,29,"48.014054985426, -4.08860523765387"
94786,Chez Bruno et Marie-Thé,bar,,,,,,Saint-Nicolas-du-Tertre,56230,Morbihan,56,"47.8028913751562, -2.22104713788434"
94789,Team Food Chicken,restaurant,chicken,,,,,Brest,29019,Finistère,29,"48.3981647508077, -4.47362745701506"
94819,Bar Jeux Tabac Presse,pub,,,,,,Henvic,29079,Finistère,29,"48.6333444349377, -3.92503130613712"
94822,La Table de Ty Pot,restaurant,regional,,,,,Carantec,29023,Finistère,29,"48.6689648151914, -3.91533730212279"
94823,Ty Crep'itante,restaurant,regional,,https://www.tybrizec.bzh/menu,,,Carantec,29023,Finistère,29,"48.6684710448159, -3.91398452315677"
94840,L'Aigrette,restaurant,regional,,,,,Bénodet,29006,Finistère,29,"47.8760429263605, -4.11603417759886"
94859,Les Enfants Terribles,restaurant,,,,,,Saint-Quay-Portrieux,22325,Côtes-d'Armor,22,"48.6548624633343, -2.83776402024361"
94860,Le Nivernic,restaurant,french,,https://www.lenivernic.com,,,Carhaix-Plouguer,29024,Finistère,29,"48.2467102983467, -3.61079576925704"
94868,Café du commerce,cafe,,,,,,Saint-Gondran,35276,Ille-et-Vilaine,35,"48.2676772938592, -1.83548663270136"
94900,Le Chat Puccino,cafe,,,https://lechatpuccinorenne.wixsite.com/lechatpuccino,,,Rennes,35238,Ille-et-Vilaine,35,"48.1105005999207, -1.67573954433573"
94908,Le Manoir de Kerbot,restaurant,,,,,,Sarzeau,56240,Morbihan,56,"47.5361399888682, -2.73863200578174"
94914,A la ferme,restaurant,regional,,,,,Baden,56008,Morbihan,56,"47.6120102941858, -2.88606054632942"
94924,Aux Épis d'Or,restaurant,,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6478219999446, -2.02619756103738"
94934,Sunset Café,pub,,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1142840233752, -1.68126732565963"
94971,Bar Le Bizien,bar,,+33 2 96 35 78 31,https://fr-fr.facebook.com/lebizien.tregormedia/,,,La Roche-Jaudy,22264,Côtes-d'Armor,22,"48.764236744379, -3.19876345365242"
94983,Les Vedettes,bar,,,,,,Dinard,35093,Ille-et-Vilaine,35,"48.6346745657218, -2.05270013304366"
95009,Crêperie Ty Krampouz Nod,restaurant,crepe,+33 2 98 94 48 71,,,,Fouesnant,29058,Finistère,29,"47.8609593563236, -3.98566213945708"
95029,Domino's,fast_food,pizza,+33 2 97 69 21 21,https://www.dominos.fr/magasin/vannes-la-paix_56000,,,Vannes,56260,Morbihan,56,"47.6607935573889, -2.75392772178793"
95044,Le Bar d’Ailleurs,pub,,,,,,Douarnenez,29046,Finistère,29,"48.0933882740397, -4.32899394589964"
95059,Le Bistroquet,bar,,,,,,Languenan,22105,Côtes-d'Armor,22,"48.5111866684755, -2.12847572285543"
95091,So‘ Délice Kebab,fast_food,kebab,,,,,Saint-Malo,35288,Ille-et-Vilaine,35,"48.6469726616961, -2.00860805340872"
95116,Brawcoli,fast_food,,+33 9 86 66 18 06,https://brawcoli.fr/,,,Lorient,56121,Morbihan,56,"47.747362188641, -3.36051683436167"
95222,Pizza du Pont,restaurant,pizza,,,,,Lorient,56121,Morbihan,56,"47.7599410783716, -3.36644066061052"
95232,Breizh Pub Café,bar,,+33 2 97 67 93 27,,,,La Vraie-Croix,56261,Morbihan,56,"47.6893733326396, -2.54219841687305"
95233,Maison Malansac,restaurant,crepe,,,,,Malansac,56123,Morbihan,56,"47.6759661432374, -2.29320208080131"
95240,Le Talbert,bar,,,,,,Pleubian,22195,Côtes-d'Armor,22,"48.8597210383988, -3.10465161245827"
95249,A la Thaï,restaurant,"thai,asian",+33782215000,https://www.alathai.bzh/,,,Vezin-le-Coquet,35353,Ille-et-Vilaine,35,"48.1174826414452, -1.74452093886339"
95275,Le Block Gourmand,restaurant,,,https://www.leblock-gourmand.fr/,,,Bruz,35047,Ille-et-Vilaine,35,"48.0245340407735, -1.74559700759281"
95296,Le Nautic,bar,,,,,,Redon,35236,Ille-et-Vilaine,35,"47.648282477255, -2.08463962654344"
95305,Chez Ménézo II,restaurant,pizza,,,,,Pleuven,29161,Finistère,29,"47.9196169205603, -4.07147036445335"
95332,Le Saint-Nicolas,pub,ice_cream,,,,,Vannes,56260,Morbihan,56,"47.6585455309578, -2.75523571777816"
95348,Le Marais,restaurant,,,,,,Moréac,56140,Morbihan,56,"47.9038870219697, -2.79645171497717"
95363,Ti Snack,fast_food,hot_dog,+33 2 98 11 54 31,ti-snack-pont-labbe.eatbu.com,,,Pont-l'Abbé,29220,Finistère,29,"47.8632486217184, -4.23017197803617"
95364,Bodrum Kebab,fast_food,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5100502500432, -2.76304446641268"
95383,La Marmite de l'Abbaye,restaurant,regional,,,,,Dinan,22050,Côtes-d'Armor,22,"48.4416561832612, -2.03775427767593"
95454,La Côte et l’Arête,restaurant,,,,,,Brest,29019,Finistère,29,"48.4195348042112, -4.46815378593315"
95510,Le Castell,bar,,,,,,Fougères,35115,Ille-et-Vilaine,35,"48.3549367092029, -1.20866234094695"
95511,Le Mayano,fast_food,"noodles,pizza",+33 2 98 37 15 49,https://www.lemayano.com/,,,Plouguerneau,29195,Finistère,29,"48.6063132436463, -4.50637781789587"
95514,La Marée Douce,restaurant,,,,,,La Trinité-sur-Mer,56258,Morbihan,56,"47.589899595319, -3.02918501462318"
95516,Crêperie Pen-ty,restaurant,crepe,+33 2 98 71 12 48,,,,Rédené,29234,Finistère,29,"47.8596761484439, -3.46083748522686"
95542,À l'Abri des Flots,restaurant,,,,150.0,,Dinard,35093,Ille-et-Vilaine,35,"48.6336572541337, -2.05648498142165"
95552,Chicken Place,fast_food,"kebab,chicken",,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1092526183572, -1.67825780332518"
95554,La Proue,restaurant,pizza,+33 2 56 44 20 98,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5148231571673, -2.76465680930713"
95558,Taj Mahal,restaurant,indian,,,,,Fougères,35115,Ille-et-Vilaine,35,"48.3547772539535, -1.20316214371883"
95575,Ô Saveurs,restaurant,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5057931652404, -2.76650443222366"
95580,Le Bistro du Golf,restaurant,french,,,,,Clohars-Fouesnant,29032,Finistère,29,"47.8899640940653, -4.06812187795455"
95585,Café de la Gare,cafe,,,,,,Médréac,35171,Ille-et-Vilaine,35,"48.264491667739, -2.06657494882387"
95586,L'Ecume,restaurant,crepe,,,,,Concarneau,29039,Finistère,29,"47.8729887284821, -3.91376116820629"
95587,Le Penfret,restaurant,french,,,,,Concarneau,29039,Finistère,29,"47.8725910909956, -3.91415687785511"
95622,Le Poppy's,bar,,,,,,Gaël,35117,Ille-et-Vilaine,35,"48.1322023577451, -2.22398913848076"
95664,Brasserie Voie B,pub,,+33 6 63 11 39 74,https://app.eatself.com/783,,,Saint-Pol-de-Léon,29259,Finistère,29,"48.6769178489738, -3.9871777551889"
95666,La ciboulette,restaurant,,,,,,Lannilis,29117,Finistère,29,"48.5701058319101, -4.52153196148942"
95677,Bar du centre,bar,,,,,,Val d'Anast,35168,Ille-et-Vilaine,35,"47.8905169073583, -1.98909526616468"
95683,Restaurant de l'Aff,restaurant,regional,,,,,Beignon,56012,Morbihan,56,"47.9786635314391, -2.17612112971114"
95685,Emport'Asie,restaurant,chinese,,,,,Lannion,22113,Côtes-d'Armor,22,"48.7310788705349, -3.45829644540854"
95693,Crêperie du Port de Plaisance,restaurant,regional,,,,,Concarneau,29039,Finistère,29,"47.8696112655585, -3.91679782579429"
95695,Les Glénan,bar,,,,,,Concarneau,29039,Finistère,29,"47.8978986339241, -3.91040363621279"
95701,McDonald's,fast_food,burger,+33 2 96 55 07 69,https://www.mcdonalds.fr/restaurants/mcdonalds-paimpol/1034,,,Paimpol,22162,Côtes-d'Armor,22,"48.7709037836043, -3.03935611245686"
95724,Kaylenn Sénégal,restaurant,senegalese,+33 7 82 21 80 43,https://ndiayeabd35.wixsite.com/website,,,Pipriac,35219,Ille-et-Vilaine,35,"47.8077007010241, -1.94590652678643"
95725,Le Signan,bar,,,,,,Locminé,56117,Morbihan,56,"47.8864105862149, -2.83607582112543"
95735,Le Kiosque Gourmand,restaurant,salad,+33 2 99 67 23 60,https://www.thierrybouvier.fr/,,,Rennes,35238,Ille-et-Vilaine,35,"48.106848688527, -1.68611877121646"
95745,Le miroir aux Fées,restaurant,crepe,,,,,Huelgoat,29081,Finistère,29,"48.3643599485757, -3.74722121787076"
95751,Mama pizza,fast_food,pizza,+33 2 97 24 93 25,,,,Caudan,56036,Morbihan,56,"47.8105747305193, -3.34087711321678"
95752,La Mère Rondel,restaurant,,,,,,Lamballe-Armor,22093,Côtes-d'Armor,22,"48.4681872238608, -2.51459897353475"
95766,La Bolée,restaurant,crepe,,,,,Crozon,29042,Finistère,29,"48.2259543591563, -4.50434771887922"
95797,Ozgur Kebab,fast_food,kebab,+33 2 96 45 23 55,,,,Bégard,22004,Côtes-d'Armor,22,"48.6296586672247, -3.30052587696821"
95800,Piperno,restaurant,pizza,+33 2 52 56 70 29,https://piperno.fr/,,,Brest,29019,Finistère,29,"48.3857022857122, -4.49292921982399"
95817,L'Elisa,restaurant,pizza,,,,,Colpo,56042,Morbihan,56,"47.8182400647905, -2.80919287835314"
95829,Taj Mahal,restaurant,indian,,https://restaurant-indien-tajmahal-lorient.eatbu.com/?lang=fr,,,Lorient,56121,Morbihan,56,"47.7530593682281, -3.36587932455498"
95843,Bar Tabac des Cordeliers,bar,,,,,,Dinan,22050,Côtes-d'Armor,22,"48.4543154554432, -2.04453984739004"
95863,La Chesnaie,restaurant,,,,,,Quessoy,22258,Côtes-d'Armor,22,"48.4210443289862, -2.65797177807659"
95873,Auberge de Kermarquer,restaurant,,+33 297603161,,,,Saint-Jean-Brévelay,56222,Morbihan,56,"47.8509092867805, -2.74443471352976"
95881,Le KF,bar,,,,,,Guichen,35126,Ille-et-Vilaine,35,"47.9990378838812, -1.77599582347025"
95896,Criss'love,restaurant,,,,,,Val-Couesnon,35004,Ille-et-Vilaine,35,"48.4224284590348, -1.47637672950519"
95898,L'Abri Côtier,restaurant,,,,,,Matignon,22143,Côtes-d'Armor,22,"48.5960968109115, -2.29013782215697"
95921,Penn Arts,cafe,,,https://www.helloasso.com/associations/penn-arts,,,Guern,56076,Morbihan,56,"48.0302995676971, -3.09133752972973"
95923,La duchesse Anne,restaurant,"french,regional",,https://la-duchesse-anne-josselin.eatbu.com/,,,Josselin,56091,Morbihan,56,"47.9561035636673, -2.5478712179577"
95945,McDonald's,fast_food,burger,+33 2 97 72 04 71,https://www.mcdonalds.fr/restaurants/mcdonalds-ploermel/1049,,,Ploërmel,56165,Morbihan,56,"47.9207607383916, -2.38726960843342"
95962,La Trinquette,bar,,,,,,Lamballe-Armor,22093,Côtes-d'Armor,22,"48.4674978422022, -2.51412817751623"
95971,Le Lion d'Or,bar,,,,,,Saint-Brieuc,22278,Côtes-d'Armor,22,"48.5150855945557, -2.7721559304384"
96025,Méli-Mélo,restaurant,salad,,,,,Rennes,35238,Ille-et-Vilaine,35,"48.1023168449382, -1.67515214056132"
96027,La Théière,cafe,tea,,,,,Cherrueix,35078,Ille-et-Vilaine,35,"48.6044088544668, -1.75014444152154"
96030,Moulin à Pizza,fast_food,pizza,+33 2 99 47 40 98,http://www.moulinapizzas.com,,,Bain-de-Bretagne,35012,Ille-et-Vilaine,35,"47.8417889379375, -1.68080782972765"
96036,Sandwicherie,fast_food,,,,,,Cancale,35049,Ille-et-Vilaine,35,"48.6952025516517, -1.87924008344808"
96066,Restauration,restaurant,,,,,,Quessoy,22258,Côtes-d'Armor,22,"48.4262071054925, -2.66751045644833"
